순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,송성문,키움,0.344,91,368,317,49,109,14,3,12,165,66,0,8,41,1,2,41,3,0.521,0.413,0.934,30,0.383,0.333
2,김혜성,키움,0.340,83,370,329,58,112,20,3,11,171,57,0,4,33,1,4,33,6,0.520,0.403,0.923,32,0.425,0.0
3,도슨,키움,0.336,89,403,363,68,122,31,2,11,190,52,0,1,33,0,6,52,9,0.523,0.400,0.923,38,0.324,0.5
4,이주형,키움,0.295,64,295,258,53,76,10,2,8,114,35,0,1,30,1,6,64,4,0.442,0.380,0.822,20,0.284,0.0
5,이용규,키움,0.293,49,185,150,20,44,3,1,1,52,9,3,1,25,0,6,29,3,0.347,0.412,0.759,9,0.179,0.5
6,고영우,키움,0.291,66,200,175,18,51,8,1,0,61,21,2,2,21,0,0,43,3,0.349,0.364,0.713,12,0.357,0.4
7,임병욱,키움,0.267,24,48,45,7,12,1,0,1,16,5,0,0,3,0,0,15,1,0.356,0.313,0.669,1,0.444,0.4
8,변상권,키움,0.257,42,114,105,7,27,1,0,3,37,12,0,1,8,0,0,26,3,0.352,0.307,0.659,8,0.217,0.214
9,원성준,키움,0.255,19,53,47,6,12,4,0,1,19,6,1,1,4,0,0,21,0,0.404,0.308,0.712,3,0.2,0.4
10,김건희,키움,0.250,39,114,104,12,26,3,0,2,35,17,0,2,8,0,0,40,4,0.337,0.298,0.635,6,0.345,0.125
11,김재현,키움,0.249,76,231,205,21,51,10,0,0,61,24,6,4,9,0,7,45,6,0.298,0.298,0.596,9,0.233,0.0
12,주성원,키움,0.233,20,48,43,7,10,1,0,1,14,5,1,0,4,0,0,14,2,0.326,0.298,0.624,1,0.3,0.2
13,최주환,키움,0.229,83,340,306,28,70,13,0,7,104,44,0,7,24,1,3,59,9,0.340,0.285,0.625,19,0.235,0.0
14,이원석,키움,0.220,39,109,91,5,20,4,0,0,24,8,0,2,14,0,2,18,2,0.264,0.330,0.594,5,0.185,0.25
15,이재상,키움,0.213,30,80,75,7,16,1,0,1,20,5,1,0,2,0,2,30,0,0.267,0.253,0.520,4,0.143,0.0
16,이형종,키움,0.213,32,114,94,19,20,3,0,4,35,17,1,0,18,1,1,25,1,0.372,0.345,0.717,3,0.375,0.333
16,장재영,키움,0.213,17,57,47,7,10,2,0,1,15,4,0,0,8,0,2,26,2,0.319,0.351,0.670,2,0.273,0.0
18,박수종,키움,0.203,44,73,64,11,13,1,0,0,14,3,2,0,5,0,2,6,1,0.219,0.282,0.501,3,0.2,0.0
19,김동헌,키움,0.200,2,7,5,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0.200,0.429,0.629,0,1.0,0.0
20,김태진,키움,0.191,41,101,94,9,18,3,0,0,21,3,2,0,5,1,0,13,0,0.223,0.232,0.455,4,0.174,0.154
21,김시앙,키움,0.143,6,7,7,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.143,0.143,0.286,0,0.0,0.0
22,김주형,키움,0.125,19,21,16,0,2,0,0,0,2,1,1,0,1,0,3,8,0,0.125,0.300,0.425,0,0.5,0.0
22,박성빈,키움,0.125,6,9,8,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0.125,0.222,0.347,0,0.0,0.0
24,임지열,키움,0.102,22,57,49,4,5,0,0,1,8,5,0,1,7,0,0,16,2,0.163,0.211,0.374,1,0.0,0.0
25,김웅빈,키움,0.077,6,18,13,1,1,0,0,0,1,1,1,0,3,0,1,6,0,0.077,0.294,0.371,0,0.0,0.0
26,김병휘,키움,-,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,김선기,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,김연주,키움,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,김윤하,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,김재웅,키움,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,문성현,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,박주홍,키움,0.000,4,10,9,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0.000,0.100,0.100,0,0.0,0.0
26,박준형,키움,0.000,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.000,0.000,0.000,0,0.0,0.0
26,송지후,키움,0.000,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.0,0.0
26,신준우,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,양지율,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,이승원,키움,0.000,3,5,4,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0.000,0.000,0.000,0,0.0,0.0
26,주승우,키움,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
