순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,최원영,LG,0.364,23,12,11,5,4,1,0,0,5,2,0,0,0,0,1,1,0,0.455,0.417,0.872,0,0.667,0.333
2,김대원,LG,0.333,17,3,3,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0.333,0.333,0.666,0,0.0,0.5
2,최명경,LG,0.333,1,3,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.333,0.333,0.666,0,0.0,0.0
4,문성주,LG,0.321,85,329,274,44,88,16,2,0,108,46,1,3,49,0,2,34,3,0.394,0.424,0.818,23,0.4,0.429
5,홍창기,LG,0.314,89,405,331,60,104,5,3,4,127,44,1,2,64,2,7,59,7,0.384,0.433,0.817,31,0.36,1.0
6,오스틴,LG,0.295,91,393,339,56,100,20,2,18,178,72,0,11,40,6,3,61,5,0.525,0.364,0.889,28,0.282,0.0
7,김현수,LG,0.292,87,379,339,46,99,15,2,7,139,47,0,6,32,1,2,50,8,0.410,0.351,0.761,29,0.243,0.333
8,문보경,LG,0.290,93,372,317,45,92,19,1,13,152,53,1,11,42,3,1,68,9,0.479,0.364,0.843,25,0.256,0.0
9,신민재,LG,0.285,90,312,260,45,74,9,1,0,85,27,7,3,41,0,1,36,5,0.327,0.380,0.707,23,0.306,0.5
10,김범석,LG,0.285,44,137,123,13,35,4,0,6,57,23,0,1,11,2,2,38,3,0.463,0.350,0.813,7,0.25,0.143
11,박동원,LG,0.275,82,313,262,37,72,14,0,13,125,52,1,7,43,2,0,70,9,0.477,0.369,0.846,16,0.296,0.5
12,구본혁,LG,0.266,84,257,229,30,61,10,0,2,77,33,1,3,23,0,1,34,5,0.336,0.332,0.668,10,0.286,0.5
13,박해민,LG,0.259,93,361,317,47,82,7,5,3,108,36,4,7,26,0,7,66,2,0.341,0.322,0.663,23,0.235,0.25
14,오지환,LG,0.254,59,220,189,32,48,16,1,3,75,25,1,0,28,0,2,62,3,0.397,0.356,0.753,14,0.222,0.0
15,김현종,LG,0.250,15,13,12,8,3,1,0,0,4,2,0,0,0,0,1,3,0,0.333,0.308,0.641,0,0.5,0.333
16,안익훈,LG,0.211,27,45,38,7,8,1,0,0,9,3,2,1,4,0,0,10,2,0.237,0.279,0.516,0,0.111,0.2
17,김주성,LG,0.167,12,9,6,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0.167,0.444,0.611,0,0.0,0.0
17,최승민,LG,0.167,29,6,6,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0.167,0.167,0.334,0,0.0,0.0
17,허도환,LG,0.167,41,78,60,8,10,2,0,0,12,9,5,1,5,0,7,23,2,0.200,0.301,0.501,2,0.316,0.0
20,김성진,LG,0.143,7,8,7,0,1,0,0,0,1,0,0,0,1,0,0,3,0,0.143,0.250,0.393,0,0.0,0.333
21,김민수,LG,0.125,6,9,8,0,1,0,0,0,1,0,0,0,1,0,0,3,1,0.125,0.222,0.347,0,0.0,0.0
22,김대현,LG,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
22,김성우,LG,0.000,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0.000,0,0.0,0.0
22,김진성,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
22,김태우,LG,0.000,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0.000,0,0.0,0.0
22,송찬의,LG,0.000,5,8,6,1,0,0,0,0,0,0,0,0,1,0,1,3,0,0.000,0.250,0.250,0,0.0,0.0
22,유영찬,LG,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
22,이지강,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
22,전준호,LG,0.000,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
22,최동환,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
22,함창건,LG,0.0,7,11,9,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0.0,0.182,0.182,0,0.0,0.0
